Temperatura,Personas,Electrodomesticos,Consumo_kWh
18.67263674152821,2.0,18.0,55.373983240332336
17.195439212372413,3.0,19.0,55.52787674934195
17.893556398860042,2.0,6.0,34.408855090769265
21.657636846659013,2.0,20.0,60.14256583750265
29.97904771794204,1.0,17.0,59.475921460549834
18.03793152420026,4.0,15.0,56.12384061126178
16.74030277522981,2.0,14.0,
31.839705529379298,4.0,5.0,53.9592028109613
26.159770573650516,5.0,16.0,66.2330368197977
19.440046719047565,2.0,10.0,36.45766335672028
25.639907877737333,3.0,5.0,41.23164328851287
21.014098669597473,1.0,11.0,38.451563465077975
21.668108606191502,5.0,13.0,56.29615696863268
19.074949675335162,1.0,11.0,37.899884353343985
30.32173748479707,3.0,18.0,62.31215881068735
19.37236451029181,5.0,,148.710787689134
29.834349130888086,5.0,18.0,72.21419087688943
22.226756835586475,3.0,5.0,40.05666219776217
22.511068221349646,3.0,19.0,63.355909815959066
23.95838981889269,5.0,5.0,42.42274430376027
24.33536766674039,1.0,15.0,54.49450997997268
28.506649994153552,4.0,6.0,47.64317299520843
19.475614408200457,5.0,18.0,63.663920872787436
23.323816405298157,1.0,11.0,39.466704894282536
14.222084802183275,4.0,,42.8198864307787
15.626387932959554,3.0,20.0,55.68755495406338
22.278558673309018,,14.0,50.6249057881579
31.694595448786067,2.0,17.0,59.94868394351268
19.45093688406721,3.0,5.0,31.655309015626056
24.578575051429304,,6.0,37.45482338924971
17.20923274973991,4.0,6.0,37.80816150873758
21.826134483302525,4.0,7.0,43.43612180131268
20.3999447555982,1.0,14.0,43.909486154594596
24.740544668768273,3.0,18.0,64.08008750999984
18.712557021421233,3.0,15.0,51.399878192101106
36.00142585196824,4.0,,67.55763566227013
21.051661051082476,4.0,,58.952795015149576
23.037814919871654,5.0,5.0,39.71060963183586
24.980792422254346,4.0,8.0,46.769003303293516
14.002299894987589,4.0,15.0,47.80171065704149
19.406813684026606,5.0,15.0,51.01095134627207
22.0875826378047,5.0,5.0,36.64627386231296
20.460927638305893,4.0,15.0,53.62540217634494
29.29580836964734,4.0,12.0,55.9222435774937
25.409550137915762,2.0,6.0,31.512385670970517
22.044225395443036,2.0,9.0,38.39447709278948
16.621086846198594,1.0,20.0,51.371839246425424
20.12940109736538,1.0,14.0,41.790952610016966
18.42092831914793,3.0,14.0,50.40751825175879
19.214287799382348,5.0,14.0,58.3022790883478
14.934566503849766,5.0,19.0,60.28738541434206
28.174313893001717,3.0,14.0,60.147703407790054
23.57626031139552,2.0,16.0,51.883863083878104
25.000478507888275,2.0,9.0,44.81139612838129
20.148098148067227,2.0,17.0,45.97262019525491
18.236192451936276,1.0,9.0,35.09957556836032
14.014879764394465,5.0,12.0,47.415660804489534
14.561766629473606,1.0,7.0,30.488264338105456
14.885818607131641,5.0,9.0,45.335769030024764
38.001294282662236,4.0,,76.22400927520872
21.95802797370781,5.0,6.0,
14.938760794620318,1.0,15.0,38.023049994927014
24.30354912344521,,6.0,37.024315388175786
19.42168833733401,3.0,,57.62939231736216
27.85255195500568,2.0,6.0,41.64271457183631
29.5904447183747,3.0,11.0,54.03403259251162
18.909533022881607,3.0,15.0,44.20609057580689
27.440072270956243,2.0,8.0,46.422866038566376
19.99982611798615,5.0,6.0,45.423185114626214
24.283201204574617,4.0,20.0,66.46867500183198
25.85639577921556,1.0,20.0,57.059302721144746
19.19253602457335,1.0,8.0,35.657090861992145
29.87218699531986,1.0,12.0,
19.59761070288195,4.0,10.0,47.37269218080287
28.069574864619728,5.0,11.0,55.89764236649523
25.27096930392076,5.0,16.0,64.69488259807198
21.846649303700815,2.0,8.0,35.555290343332786
20.24852350498103,1.0,6.0,32.810758169304435
28.00192397509658,4.0,12.0,57.55439793624049
19.18566434716165,1.0,5.0,27.497586207497758
15.695884015201912,3.0,18.0,50.57590116106865
9.3849640330509,3.0,11.0,32.23116679608219
15.548609920788898,2.0,19.0,51.784982324174734
24.917181414430942,1.0,9.0,39.53588796403267
25.695706606033152,1.0,16.0,47.97544003030964
17.83023051364053,5.0,14.0,58.986808599337785
20.496154017996805,4.0,9.0,47.42541237800511
31.275337947496133,4.0,17.0,69.48100879919348
,5.0,12.0,56.3841130186118
19.752180520099078,5.0,13.0,53.76258131164626
25.181717507920126,5.0,13.0,58.82634951545578
23.57109184316505,2.0,13.0,51.0798172388965
24.31036884273372,5.0,10.0,58.223259635436015
14.765685133382977,1.0,8.0,28.455179335758476
21.054557814929304,5.0,6.0,
25.954537185136747,5.0,6.0,48.24748843414082
20.79416266653269,3.0,13.0,49.62306834625533
16.964347707288418,3.0,8.0,126.62968572976749
29.09901648694476,3.0,11.0,58.11499661591311
28.420433257392535,2.0,10.0,46.26289926033108
22.51358282488507,3.0,17.0,60.54922765548429
24.43702625690839,2.0,15.0,52.86198574143893
24.906558582675537,2.0,12.0,50.001725461082785
29.702013589971322,2.0,12.0,52.51689886717426
21.63086653564628,4.0,,39.36739821440479
13.799886168231058,5.0,20.0,64.0176999621779
24.322032392805852,1.0,17.0,51.06235974372155
27.549709497597135,4.0,14.0,62.23162282840506
22.52048351667241,3.0,17.0,60.00150238855605
32.262802954258134,3.0,12.0,50.81218673293071
22.62342825412066,5.0,11.0,49.27829408587668
5.2871553295952545,,7.0,19.37488447555615
11.950741524365728,1.0,8.0,24.58390394680047
22.318004309168142,5.0,8.0,47.28891503608893
17.586121199003877,1.0,11.0,38.464990269238804
32.18608309007668,1.0,10.0,46.374641314363565
10.836549446940067,5.0,,40.848658216249774
21.17640724972273,,10.0,37.52233449084286
19.633978589420018,,13.0,54.26670957409094
20.914874426488446,4.0,18.0,55.646609723571984
26.45736790952222,5.0,10.0,52.13422329633381
24.75797847018628,1.0,10.0,44.47249100622846
21.397486682171422,2.0,14.0,
24.080313723777707,4.0,,54.431413247158424
11.817976837432969,,17.0,47.442010041381565
14.315762299819855,5.0,7.0,42.7532164840881
14.566905732737432,4.0,11.0,46.27108418536316
29.98570672511983,3.0,6.0,41.82711045864255
19.73061440855783,1.0,8.0,30.006152857685162
22.70709317663249,2.0,18.0,52.6178848607904
21.2089481909931,5.0,8.0,53.770336483517916
24.360525892496735,3.0,13.0,48.351363806035984
24.299763274725333,5.0,19.0,71.84602733109148
21.481462802470286,4.0,11.0,54.89490476142683
19.749141710228574,2.0,15.0,43.87674724289161
16.890703114855626,,15.0,47.403807464943256
21.836441244416154,5.0,19.0,65.28185056982456
19.917192020143112,3.0,14.0,51.98368862676605
23.470814495710766,,20.0,58.8921876747182
19.50998403253049,2.0,6.0,33.807943957966614
26.361375629258347,2.0,7.0,42.001477653786026
17.26647309365798,1.0,5.0,31.03487832170914
25.024354749917496,4.0,8.0,46.72367186784173
23.460824155053107,4.0,11.0,58.18801881957444
16.541633197284945,4.0,11.0,42.0123654406505
21.59657100951831,3.0,,50.52992185258189
25.322702672919576,4.0,5.0,44.415408774482565
13.2944152804552,2.0,15.0,46.495682305161175
20.85330484284236,3.0,20.0,59.133052847412195
11.488098487528196,4.0,17.0,53.524945868596554
18.210490640648587,4.0,6.0,40.84425075971533
15.532134827072042,2.0,19.0,59.02012764835886
16.50242349464802,3.0,7.0,35.25533213712784
27.678086375799303,1.0,11.0,42.082889936160264
18.840270927672247,5.0,11.0,54.578963059267316
18.327358937000884,4.0,12.0,47.901087035749086
25.22048626902317,5.0,10.0,51.472173333927714
,1.0,12.0,45.16535293020758
16.925918341323314,3.0,14.0,44.5220822872412
22.789849065730966,3.0,7.0,40.778609186497874
25.393716824319412,2.0,14.0,48.241643169712134
17.111826503566814,5.0,5.0,39.24032886512669
27.585748590126144,1.0,7.0,
18.335052516571082,1.0,,45.92931952122314
17.337423668513026,,15.0,
22.310418532870244,2.0,13.0,46.03072651785441
21.967143476285987,3.0,15.0,45.53012644141935
19.58766961563026,1.0,15.0,50.175329654676496
25.0641822857682,3.0,5.0,38.121255380964605
20.685510052676147,1.0,7.0,33.95624672545397
22.345467366461666,3.0,18.0,53.20705846643013
19.302405068146463,5.0,7.0,44.64437375669256
14.420857714342482,1.0,15.0,41.124852599608325
28.213569236952814,2.0,16.0,59.04161874086889
25.315482236437877,5.0,7.0,46.15063942199824
26.742354680781876,2.0,11.0,153.28869044245485
19.565396057005568,1.0,8.0,27.565555745892375
20.63942201741978,1.0,14.0,46.16426736349873
25.11484109362249,2.0,8.0,41.60944458415403
26.994042594520067,5.0,14.0,63.29812193509211
20.879910009064204,4.0,7.0,41.54629385083188
,2.0,7.0,35.728739165912984
23.139587179336843,2.0,8.0,39.02888997546264
13.060118500492568,1.0,5.0,16.616377358274036
25.227709237869316,5.0,5.0,44.40898711951246
16.83181488089834,2.0,15.0,
27.352144259339546,2.0,13.0,43.5478167962478
21.27582113268511,1.0,16.0,46.685716773318575
,5.0,19.0,68.41157051447794
31.212806385891753,2.0,5.0,41.54120932856519
27.26511267407978,5.0,10.0,55.65420738685058
28.370962632390572,1.0,11.0,41.25844311476557
23.449374073183765,4.0,13.0,57.62863231545202
22.274094205066287,5.0,10.0,52.93761862158711
14.61374427072317,2.0,17.0,43.5418828354594
25.619415728936023,4.0,6.0,
27.331882676929006,4.0,20.0,69.23834930020851
29.14455032767107,5.0,5.0,46.576904774138555
19.696184051485034,3.0,16.0,48.91326785192795
28.302347141638464,1.0,20.0,60.528177202070445
21.662021633551227,3.0,10.0,45.6798759694874
,2.0,8.0,39.10107033594238
16.894984025043975,2.0,20.0,55.88384842343762
19.518563081193545,2.0,16.0,52.86586323973029
24.929656401536615,3.0,11.0,52.7531331335571
18.450593390293704,2.0,12.0,42.25662869712152
26.029740660156108,1.0,15.0,50.68803116574911
22.360612851812167,5.0,5.0,41.82026660408817
27.266727187088385,5.0,5.0,46.30618619957077
22.567083200608344,4.0,7.0,44.23960273915229
23.952190987869553,3.0,18.0,60.838421725352575
30.097013807951555,1.0,9.0,45.34388337148448
20.080173831963066,4.0,14.0,56.54372389212702
,3.0,18.0,53.565482795519806
15.874711589738334,4.0,7.0,44.76226480943631
22.39319672466972,3.0,8.0,38.27586084904918
21.22875386024451,5.0,7.0,48.301887359546555
19.466650349731037,5.0,7.0,43.59199332209026
16.992105185013575,4.0,7.0,39.4983064665444
15.988785230612418,1.0,,41.32545354348444
23.151930226482744,3.0,10.0,41.24668965348371
27.975104471413083,5.0,14.0,61.916796716252904
27.33849146466597,4.0,,49.038332983437506
,3.0,18.0,57.24651118291215
22.40615918529438,5.0,18.0,67.31426977493524
21.187134848671466,1.0,12.0,43.65844911381322
31.7719606382652,3.0,10.0,53.09030755804324
30.05097227614398,3.0,5.0,38.47715028290999
23.63153049167526,5.0,12.0,
14.529703458806425,3.0,6.0,29.409549291084126
11.038244542323428,2.0,20.0,48.878459906155406
20.375650484912764,4.0,5.0,44.40871198394869
22.312428080891333,1.0,7.0,38.32116179182496
24.176169421985783,2.0,13.0,49.24027722041071
19.98844163940301,,14.0,56.55657007381214
20.353773639769724,3.0,,38.94191291551244
20.338448119073714,1.0,20.0,54.268361835639475
14.492214945450844,1.0,8.0,34.363647747758456
31.411295846692514,3.0,15.0,64.69660624376324
20.24330010915183,1.0,8.0,36.73332168976441
21.910675674638597,5.0,14.0,54.35348074580052
25.490286614304615,4.0,16.0,57.02142648648403
17.27959339761959,1.0,18.0,50.47543808537968
17.653906101358956,2.0,18.0,55.55387032531166
21.909357531947695,3.0,20.0,59.94575360879018
26.245346931391033,1.0,17.0,49.87670139515634
15.604744744608919,3.0,13.0,45.78195564813452
22.200421743625476,,15.0,57.39296844966079
24.571765003782783,4.0,20.0,69.51130589267714
20.671263646497543,5.0,18.0,69.50096804570533
33.152719933714366,1.0,9.0,45.02751905598407
21.023906743768283,4.0,14.0,56.33615987201074
23.048721552623356,1.0,13.0,49.57501803860438
18.94029833448827,5.0,13.0,56.00446887206255
21.825323464361325,2.0,,44.30172556373452
18.051060490689892,4.0,20.0,56.318114630759766
21.052799217503555,5.0,17.0,60.68242919303949
26.544772428621613,2.0,6.0,38.98262405312368
25.540191754527964,2.0,5.0,39.412853446160305
28.949164510395295,2.0,,
20.971143086813584,3.0,7.0,45.00679808458491
23.80729955912288,1.0,5.0,28.10629860976552
,4.0,12.0,56.4136387654122
28.022473563892536,3.0,7.0,48.69895138954398
15.063559467503941,1.0,18.0,43.81252215763074
26.661903305471075,5.0,15.0,63.22266215791132
27.456036346750714,5.0,9.0,53.91804661661045
19.011584522407514,4.0,7.0,44.01768009716162
,2.0,14.0,50.05919926286283
31.978988425243806,5.0,11.0,64.93404626992883
23.053445387356554,4.0,11.0,54.45752998408124
,4.0,15.0,42.236473685950195
23.449734593975904,5.0,8.0,48.57716769806025
15.901360424350678,1.0,16.0,43.62244423746358
19.87092523493099,2.0,10.0,38.5291383087289
22.859092042571387,3.0,14.0,48.967866809323255
21.26324460500598,4.0,7.0,44.860641764281375
30.515879063324274,4.0,20.0,143.1420281832623
30.750406931998253,2.0,14.0,52.40520259346506
21.356083683933164,4.0,11.0,53.43408655803752
17.03937839909168,2.0,10.0,35.526079875873585
22.191151378553325,4.0,12.0,55.30795193537658
23.926028001159164,2.0,13.0,51.62507805414876
23.415449281555773,,18.0,53.354063203381656
23.11358184976878,2.0,18.0,60.46248645113211
19.35934203757197,3.0,8.0,42.65081098109786
30.781423898487535,2.0,5.0,39.68015843005794
17.813471505891783,,7.0,47.634227063236835
13.062664302727075,2.0,6.0,
25.572441795828663,1.0,,33.61741646931445
,3.0,7.0,45.42869358712107
25.80300634808869,4.0,13.0,50.358705724886065
33.0083438124511,3.0,9.0,51.494978849327126
14.502966963228202,3.0,10.0,36.73164066809663
21.63159115896978,1.0,13.0,45.795683730546365
31.014967562966188,2.0,,58.580621683871634
16.100077861130988,1.0,6.0,28.356380439909444
23.461474316379626,2.0,,59.662407031461626
28.066512154681632,,9.0,54.70017916300518
15.25818028952475,2.0,,33.78356490917574
28.079446168451533,3.0,10.0,51.009123407733576
21.809976757017296,5.0,14.0,55.429732472148224
24.108508182014692,5.0,9.0,50.19016589866611
12.200039265535118,1.0,15.0,43.81008811282846
20.689147768408667,1.0,15.0,50.952870652781364
11.035734000872942,1.0,20.0,42.92926509571861
23.410790521132036,1.0,7.0,34.129403525844644
22.83999498038294,2.0,13.0,51.62451008125501
18.611170683108092,4.0,11.0,45.46396508516608
28.155603957189175,3.0,9.0,49.11580073085225
29.003151068360573,3.0,19.0,
,1.0,11.0,40.988448212538806
21.3467855136133,3.0,6.0,38.71032582112195
27.12466804048395,4.0,17.0,62.89509348324769
,4.0,19.0,61.56281432468879
20.387765535074234,4.0,13.0,49.342333432828525
26.27139681763121,4.0,20.0,76.26978179834526
25.201552563374516,,12.0,49.2060960519341
32.30117725204548,1.0,10.0,47.50951908957478
16.308324323728495,4.0,,38.937654383984835
34.50742043637413,4.0,13.0,66.880251401505
21.24530780734201,3.0,14.0,53.17887296522894
19.207763932210653,4.0,11.0,41.34633691381546
20.99685513987946,2.0,10.0,35.636661639234546
20.802467778901626,5.0,6.0,44.515206593057584
21.121505591568994,5.0,17.0,57.765069405254856
24.465163573470402,3.0,11.0,49.22196831676316
22.665929753411564,4.0,6.0,44.90851891222225
21.03375159117534,4.0,6.0,42.95975583846635
16.299012414952923,1.0,16.0,41.4883355286773
21.66967092176999,3.0,8.0,41.120851153901825
24.111585129294074,2.0,9.0,41.57137602043946
20.543778826121624,1.0,9.0,36.246644411159636
15.498439855279567,3.0,10.0,36.237180746783345
22.433323932304983,2.0,8.0,44.14584417527213
24.097942301488885,5.0,7.0,47.169018829222516
20.420094631242947,5.0,7.0,47.21754786483761
18.603582293138718,2.0,13.0,50.28655688718398
22.541026066606914,5.0,19.0,64.99723076078386
9.643890187318792,3.0,13.0,40.50136266023316
24.956675988259548,1.0,20.0,55.510970326001775
20.53202356926341,5.0,9.0,43.88614109307382
30.283432015170042,1.0,18.0,55.82846071908978
23.56572768015641,4.0,18.0,66.29987948106589
18.314794925550242,3.0,19.0,58.66323341812754
22.188552587487425,2.0,5.0,32.36754963710917
24.767485887038653,3.0,15.0,57.71102240823762
13.947143338287335,4.0,10.0,41.37596557963718
23.471381858200814,2.0,15.0,53.57910813653184
22.222011787190752,,9.0,47.78332366702911
21.24659045817705,5.0,12.0,52.81771597229536
21.125589017622744,,,40.25274978601978
25.81469334954154,2.0,10.0,47.9252126130846
30.665998548563977,4.0,7.0,54.665469414227026
21.007365547222644,5.0,11.0,55.778986840142785
22.730387570273447,5.0,11.0,53.404287601545064
23.087590497721354,5.0,17.0,63.87653451990325
28.015729690009223,3.0,15.0,57.546173647879485
23.005258558475457,2.0,13.0,44.07863415458575
23.608418580878045,1.0,10.0,36.08590708866429
25.9209668855259,2.0,12.0,47.443278255728835
11.887680071910331,5.0,,43.25238021421407
16.65325798610311,3.0,18.0,55.304077367837735
11.788630418766433,5.0,20.0,59.493497519119956
17.47867388935641,1.0,6.0,28.05042994001127
23.258644765377994,2.0,13.0,45.42289197187038
13.237766993339534,2.0,5.0,22.902625503611368
16.45044420901314,2.0,9.0,32.53081208175388
15.680533025180976,1.0,6.0,28.2682355961838
18.931152902086126,5.0,13.0,54.42326715927101
16.430557772927752,2.0,16.0,52.791724093944225
21.350298895350555,3.0,7.0,39.17976349096621
20.867442260893966,1.0,13.0,49.87316636719596
,1.0,12.0,44.028612529602825
24.653894454497284,5.0,17.0,61.84944901967009
18.41062926494,,18.0,60.619282919231594
18.68872589480514,2.0,7.0,40.434401879219266
,1.0,20.0,55.03704629425884
24.54129729811107,3.0,9.0,42.911209066041295
26.126117022170924,3.0,12.0,51.0190014857594
21.76954576428369,5.0,20.0,70.19906982561918
30.8992286412086,4.0,18.0,71.60549610227277
31.049636076410287,5.0,6.0,56.713877374353835
24.115571580882346,4.0,20.0,67.17689502350359
22.94994702276058,3.0,9.0,49.794015727067546
14.688015690721585,,15.0,51.833336657881034
26.494783051730906,5.0,19.0,74.88512914662888
16.296706408636318,,16.0,45.00171855704776
19.48276082066646,3.0,18.0,59.64219889261659
25.375039037379622,3.0,17.0,60.44602056606301
20.255845163504866,5.0,11.0,52.28376837533842
13.830376771611702,1.0,9.0,
15.068370533533665,5.0,18.0,58.28895910160141
22.857363163846532,5.0,5.0,44.77587343922149
18.09346883455604,5.0,11.0,52.28217344766621
22.067665001100924,2.0,20.0,57.624755794311454
24.153931573282115,1.0,18.0,53.297512987005184
19.483558667830785,5.0,17.0,61.12769508104462
26.803967988380712,1.0,12.0,46.30466921419647
22.490256515109042,3.0,,49.70174654926592
,4.0,10.0,46.98792578875135
19.18802991398467,2.0,17.0,53.52408185463331
22.935847410303623,2.0,,54.39328209941937
15.335915044754504,5.0,10.0,43.16439711674373
16.16875296320355,4.0,9.0,40.99627619633743
21.51897169366223,5.0,7.0,50.36850563607663
16.536551250007847,5.0,8.0,37.84404117825191
22.939354587895508,2.0,19.0,58.870369482962126
24.96710055083427,1.0,16.0,51.40609472041007
26.86836700898559,3.0,5.0,38.03116066440474
30.25015173034329,2.0,20.0,66.78368705249042
,4.0,11.0,57.471757248175095
20.08714410880952,1.0,19.0,56.76023929123818
,4.0,17.0,63.386435460571754
21.05993289398814,1.0,18.0,48.31214565023938
16.973520513293995,4.0,13.0,46.239048668870645
,1.0,12.0,34.598018589781844
21.19516711250686,2.0,20.0,56.45305794209565
24.919333520863947,5.0,9.0,54.13109278555807
19.64794651219094,5.0,18.0,64.790679438956
15.318322009525133,5.0,16.0,52.843709886274674
28.14948727064207,5.0,,69.96834459277072
13.119219662470027,5.0,6.0,41.34462915260207
23.097566621088806,3.0,11.0,49.843152735459626
,1.0,8.0,36.16498813233117
